Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
0.020000,22.796901,23.947051,0.110451,-0.763328,3.469673,-0.000013,2.630812,
0.020000,22.811418,23.938888,0.127106,-0.832722,3.469673,-0.000010,2.627845,
0.020000,22.827117,23.929997,0.145148,-0.902115,3.469673,-0.000005,2.624737,
0.020000,22.843994,23.920368,0.164578,-0.971509,3.469673,0.000000,2.621515,
0.020000,22.862042,23.909992,0.185396,-1.040902,3.469673,0.000007,2.618204,
0.020000,22.881256,23.898861,0.207602,-1.110296,3.469673,0.000012,2.614836,
0.020000,22.901632,23.886965,0.231196,-1.179689,3.469673,0.000019,2.611439,
0.020000,22.923162,23.874295,0.256178,-1.249083,3.469674,0.000026,2.608047,
0.020000,22.945844,23.860845,0.282547,-1.318476,3.469675,0.000033,2.604694,
0.020000,22.969672,23.846609,0.310305,-1.387870,3.469675,0.000037,2.601416,
0.020000,22.994644,23.831580,0.339450,-1.457263,3.469676,0.000042,2.598251,
0.020000,23.020755,23.815754,0.369983,-1.526657,3.469677,0.000044,2.595237,
0.020000,23.048005,23.799129,0.401904,-1.596050,3.469678,0.000044,2.592416,
0.020000,23.076393,23.781705,0.435213,-1.665444,3.469679,0.000042,2.589830,
0.020000,23.105920,23.763482,0.469910,-1.734837,3.469679,0.000036,2.587525,
0.020000,23.136586,23.744465,0.505994,-1.804231,3.469680,0.000025,2.585545,
0.020000,23.168364,23.724679,0.543428,-1.871697,3.373300,-4.818983,2.583940,
0.020000,23.201193,23.704175,0.582134,-1.935308,3.180540,-9.638000,2.582761,
0.020000,23.235016,23.683006,0.622036,-1.995063,2.987780,-9.638032,2.582055,
0.020000,23.269777,23.661229,0.663055,-2.050964,2.795018,-9.638068,2.581869,
0.020000,23.305422,23.638902,0.705115,-2.103009,2.602256,-9.638107,2.582246,
0.020000,23.341899,23.616088,0.748139,-2.151199,2.409493,-9.638148,2.583225,
0.020000,23.379158,23.592852,0.792050,-2.195533,2.216729,-9.638189,2.584846,
0.020000,23.417151,23.569262,0.836770,-2.236013,2.023965,-9.638230,2.587144,
0.020000,23.455829,23.545388,0.882223,-2.272637,1.831199,-9.638269,2.590149,
0.020000,23.495146,23.521303,0.928331,-2.305405,1.638433,-9.638303,2.593892,
0.020000,23.535056,23.497079,0.975017,-2.334319,1.445667,-9.638333,2.598397,
0.020000,23.575515,23.472794,1.022205,-2.359377,1.252900,-9.638357,2.603686,
0.020000,23.616475,23.448523,1.069816,-2.380579,1.060132,-9.638372,2.609777,
0.020000,23.657892,23.424343,1.117775,-2.397927,0.867365,-9.638378,2.616684,
0.020000,23.699719,23.400333,1.166003,-2.411418,0.674597,-9.638372,2.624415,
0.020000,23.741908,23.376570,1.214424,-2.421055,0.481830,-9.638354,2.632975,
0.020000,23.784410,23.353130,1.262961,-2.426836,0.289064,-9.638323,2.642363,
0.020000,23.827151,23.330102,1.311511,-2.427506,0.033496,-12.778401,2.652568,
0.020000,23.870055,23.307569,1.359972,-2.423065,-0.222071,-12.778317,2.663569,
0.020000,23.913065,23.285602,1.408268,-2.414768,-0.414833,-9.638108,2.675344,
0.020000,23.956122,23.264267,1.456320,-2.402616,-0.607593,-9.638018,2.687867,
0.020000,23.999160,23.243626,1.504052,-2.386609,-0.800352,-9.637917,2.701101,
0.020000,24.042115,23.223739,1.551387,-2.366747,-0.993108,-9.637808,2.715004,
0.020000,24.084914,23.204657,1.598248,-2.343030,-1.185862,-9.637694,2.729527,
0.020000,24.127485,23.186428,1.644557,-2.315458,-1.378613,-9.637580,2.744612,
0.020000,24.169748,23.169092,1.690238,-2.284030,-1.571363,-9.637471,2.760197,
0.020000,24.211623,23.152684,1.735212,-2.248748,-1.764110,-9.637372,2.776211,
0.020000,24.253025,23.137230,1.779405,-2.209611,-1.956856,-9.637288,2.792577,
0.020000,24.293866,23.122749,1.822737,-2.166619,-2.149600,-9.637224,2.809215,
0.020000,24.334056,23.109252,1.865133,-2.119772,-2.342344,-9.637185,2.826038,
0.020000,24.373501,23.096741,1.906514,-2.069070,-2.535088,-9.637171,2.842956,
0.020000,24.412106,23.085212,1.946804,-2.014514,-2.727831,-9.637187,2.859879,
0.020000,24.449776,23.074651,1.985926,-1.956102,-2.920576,-9.637231,2.876712,
0.020000,24.486413,23.065039,2.023803,-1.893836,-3.113322,-9.637301,2.893363,
0.020000,24.521919,23.056347,2.060357,-1.827714,-3.306070,-9.637395,2.909740,
0.020000,24.556221,23.048538,2.095537,-1.758994,-3.436019,-6.497441,2.925765,
0.020000,24.589284,23.041558,2.129329,-1.689602,-3.469593,-1.678705,2.941379,
0.020000,24.621089,23.035354,2.161733,-1.620210,-3.469593,-0.000009,2.956537,
0.020000,24.651617,23.029870,2.192750,-1.550818,-3.469594,-0.000074,2.971198,
0.020000,24.680851,23.025052,2.222378,-1.481427,-3.469597,-0.000136,2.985327,
0.020000,24.708777,23.020846,2.250619,-1.412035,-3.469601,-0.000180,2.998892,
0.020000,24.735381,23.017199,2.277472,-1.342642,-3.469605,-0.000219,3.011866,
0.020000,24.760652,23.014061,2.302937,-1.273250,-3.469610,-0.000245,3.024228,
0.020000,24.784579,23.011382,2.327014,-1.203858,-3.469615,-0.000263,3.035959,
0.020000,24.807155,23.009115,2.349703,-1.134465,-3.469621,-0.000279,3.047045,
0.020000,24.828371,23.007214,2.371005,-1.065073,-3.469626,-0.000274,3.057472,
0.020000,24.848223,23.005638,2.390918,-0.995680,-3.469632,-0.000277,3.067233,
0.020000,24.866703,23.004346,2.409444,-0.926288,-3.469637,-0.000268,3.076319,
0.020000,24.883809,23.003300,2.426582,-0.856895,-3.469642,-0.000258,3.084728,
0.020000,24.899537,23.002465,2.442332,-0.787502,-3.469647,-0.000245,3.092454,
0.020000,24.913884,23.001810,2.456694,-0.718109,-3.469652,-0.000224,3.099498,
0.020000,24.926849,23.001306,2.469669,-0.648716,-3.469656,-0.000209,3.105857,
0.020000,24.938454,23.000924,2.481280,-0.580578,-3.406857,3.139964,3.111544,
0.020000,24.948763,23.000640,2.491593,-0.515625,-3.247677,7.958968,3.116591,
0.020000,24.957851,23.000433,2.500683,-0.454527,-3.054921,9.637835,3.121036,
0.020000,24.965795,23.000285,2.508629,-0.397283,-2.862163,9.637863,3.124919,
0.020000,24.972672,23.000182,2.515507,-0.343895,-2.669405,9.637899,3.128277,
0.020000,24.978559,23.000112,2.521394,-0.294362,-2.476647,9.637916,3.131149,
0.020000,24.983533,23.000066,2.526368,-0.248684,-2.283888,9.637938,3.133574,
0.020000,24.987670,23.000037,2.530505,-0.206862,-2.091129,9.637950,3.135591,
0.020000,24.991048,23.000020,2.533883,-0.168894,-1.898370,9.637965,3.137236,
0.020000,24.993743,23.000010,2.536578,-0.134782,-1.705611,9.637971,3.138549,
0.020000,24.995834,23.000004,2.538669,-0.104525,-1.512851,9.637972,3.139566,
0.020000,24.997396,23.000002,2.540231,-0.078123,-1.320091,9.637987,3.140327,
0.020000,24.998508,23.000001,2.541343,-0.055577,-1.127332,9.637980,3.140867,
0.020000,24.999245,23.000000,2.542081,-0.036885,-0.934572,9.637988,3.141226,
0.020000,24.999686,23.000000,2.542522,-0.022049,-0.741812,9.637986,3.141441,
0.020000,24.999908,23.000000,2.542743,-0.011068,-0.549053,9.637988,3.141548,
0.020000,24.999987,23.000000,2.542822,-0.003942,-0.356293,9.637987,3.141587,
0.020000,25.000000,23.000000,2.542835,-0.000672,-0.163533,9.637990,3.141593,
0.020000,25.000000,23.000000,2.542835,0.000000,-0.033577,6.497817,3.141593,
0.020000,25.000000,23.000000,0.000040,0.003994,0.199709,9.985443,3.141593,
0.020000,24.999910,23.000000,0.000130,0.004485,0.024563,-8.757279,3.141593,
0.020000,24.999551,23.000000,0.000489,0.017974,0.674418,32.492721,3.141593,
0.020000,24.998912,23.000000,0.001128,0.031953,0.698981,1.228164,3.141593,
0.020000,24.997913,23.000000,0.002127,0.049927,0.898690,9.985443,3.141593,
0.020000,24.996475,23.000000,0.003565,0.071895,1.098399,9.985443,3.141593,
0.020000,24.994518,23.000000,0.005522,0.097857,1.298108,9.985443,3.141593,
0.020000,24.991962,23.000000,0.008078,0.127814,1.497816,9.985443,3.141593,
0.020000,24.988727,23.000000,0.011313,0.161764,1.697525,9.985443,3.141593,
0.020000,24.984732,23.000000,0.015308,0.199709,1.897234,9.985443,3.141593,
0.020000,24.979899,23.000000,0.020140,0.241648,2.096943,9.985443,3.141593,
0.020000,24.974148,23.000000,0.025892,0.287581,2.296652,9.985443,3.141593,
0.020000,24.967398,23.000000,0.032642,0.337508,2.496361,9.985443,3.141593,
0.020000,24.959569,23.000000,0.040471,0.391429,2.696070,9.985443,3.141593,
0.020000,24.950582,23.000000,0.049458,0.449345,2.895778,9.985443,3.141593,
0.020000,24.940357,23.000000,0.059683,0.511255,3.095487,9.985443,3.141593,
0.020000,24.928814,23.000000,0.071226,0.577159,3.295196,9.985443,3.141593,
0.020000,24.915873,23.000000,0.084167,0.647057,3.494905,9.985443,3.141593,
0.020000,24.901454,23.000000,0.098586,0.720949,3.694614,9.985443,3.141593,
0.020000,24.885477,23.000000,0.114563,0.798835,3.894323,9.985443,3.141593,
0.020000,24.867863,23.000000,0.132177,0.880716,4.094032,9.985443,3.141593,
0.020000,24.848531,23.000000,0.151509,0.966591,4.293740,9.985443,3.141593,
0.020000,24.827402,23.000000,0.172638,1.056460,4.493449,9.985443,3.141593,
0.020000,24.804395,23.000000,0.195645,1.150323,4.693158,9.985443,3.141593,
0.020000,24.779432,23.000000,0.220608,1.248180,4.892867,9.985443,3.141593,
0.020000,24.752431,23.000000,0.247609,1.350032,5.092576,9.985443,3.141593,
0.020000,24.723314,23.000000,0.276726,1.455878,5.292285,9.985443,3.141593,
0.020000,24.691999,23.000000,0.308041,1.565717,5.491994,9.985443,3.141593,
0.020000,24.658408,23.000000,0.341632,1.679551,5.691702,9.985443,3.141593,
0.020000,24.622461,23.000000,0.377579,1.797380,5.891411,9.985443,3.141593,
0.020000,24.584077,23.000000,0.415963,1.919202,6.091120,9.985443,3.141593,
0.020000,24.543176,23.000000,0.456864,2.045019,6.290829,9.985443,3.141593,
0.020000,24.499680,23.000000,0.500360,2.174829,6.490538,9.985443,3.141593,
0.020000,24.453507,23.000000,0.546533,2.308634,6.690247,9.985443,3.141593,
0.020000,24.404578,23.000000,0.595462,2.446434,6.889956,9.985443,3.141593,
0.020000,24.352854,23.000000,0.647186,2.586230,6.989810,4.992721,3.141593,
0.020000,24.298333,23.000000,0.701707,2.726026,6.989810,0.000000,3.141593,
0.020000,24.241017,23.000000,0.759023,2.865822,6.989810,0.000000,3.141593,
0.020000,24.180904,23.000000,0.819136,3.005618,6.989810,0.000000,3.141593,
0.020000,24.117996,23.000000,0.882044,3.145415,6.989810,0.000000,3.141593,
0.020000,24.052292,23.000000,0.947748,3.285211,6.989810,0.000000,3.141593,
0.020000,23.983792,23.000000,1.016248,3.425007,6.989810,0.000000,3.141593,
0.020000,23.912496,23.000000,1.087544,3.564803,6.989810,0.000000,3.141593,
0.020000,23.838404,23.000000,1.161636,3.704599,6.989810,0.000000,3.141593,
0.020000,23.761516,23.000000,1.238524,3.844396,6.989810,0.000000,3.141593,
0.020000,23.681832,23.000000,1.318208,3.984192,6.989810,0.000000,3.141593,
0.020000,23.599352,23.000000,1.400688,4.123988,6.989810,0.000000,3.141593,
0.020000,23.514076,23.000000,1.485964,4.263784,6.989810,0.000000,3.141593,
0.020000,23.426005,23.000000,1.574035,4.403580,6.989810,0.000000,3.141593,
0.020000,23.335137,23.000000,1.664903,4.543377,6.989810,0.000000,3.141593,
0.020000,23.241474,23.000000,1.758566,4.683173,6.989810,0.000000,3.141593,
0.020000,23.145014,23.000000,1.855026,4.822969,6.989810,0.000000,3.141593,
0.020000,23.045759,23.000000,1.954281,4.962765,6.989810,0.000000,3.141593,
0.020000,22.943708,23.000000,2.056332,5.102561,6.989810,0.000000,3.141593,
0.020000,22.838861,23.000000,2.161179,5.242358,6.989810,0.000000,3.141593,
0.020000,22.731218,23.000000,2.268822,5.382154,6.989810,0.000000,3.141593,
0.020000,22.620779,23.000000,2.379261,5.521950,6.989810,0.000000,3.141593,
0.020000,22.507544,23.000000,2.492496,5.661746,6.989810,0.000000,3.141593,
0.020000,22.391513,23.000000,2.608527,5.801542,6.989810,0.000000,3.141593,
0.020000,22.272686,23.000000,2.727354,5.941339,6.989810,0.000000,3.141593,
0.020000,22.151063,23.000000,2.848977,6.081135,6.989810,0.000000,3.141593,
0.020000,22.026645,23.000000,2.973395,6.220931,6.989810,0.000000,3.141593,
0.020000,21.899430,23.000000,3.100610,6.360727,6.989810,0.000000,3.141593,
0.020000,21.769420,23.000000,3.230620,6.500523,6.989810,0.000000,3.141593,
0.020000,21.636613,23.000000,3.363427,6.640320,6.989810,0.000000,3.141593,
0.020000,21.501011,23.000000,3.499029,6.780116,6.989810,0.000000,3.141593,
0.020000,21.362613,23.000000,3.637427,6.919912,6.989810,0.000000,3.141593,
0.020000,21.221419,23.000000,3.778621,7.059708,6.989810,0.000000,3.141593,
0.020000,21.077429,23.000000,3.922611,7.199504,6.989810,0.000000,3.141593,
0.020000,20.930643,23.000000,4.069397,7.339301,6.989810,0.000000,3.141593,
0.020000,20.781061,23.000000,4.218979,7.479097,6.989810,0.000000,3.141593,
0.020000,20.628683,23.000000,4.371357,7.618893,6.989810,0.000000,3.141593,
0.020000,20.473509,23.000000,4.526531,7.758689,6.989810,0.000000,3.141593,
0.020000,20.315579,23.000000,4.684461,7.896488,6.889956,-4.992721,3.141593,
0.020000,20.154973,23.000000,4.845067,8.030293,6.690247,-9.985443,3.141593,
0.020000,19.991771,23.000000,5.008269,8.160104,6.490538,-9.985443,3.141593,
0.020000,19.826053,23.000000,5.173987,8.285921,6.290829,-9.985443,3.141593,
0.020000,19.657898,23.000000,5.342142,8.407743,6.091120,-9.985443,3.141593,
0.020000,19.487387,23.000000,5.512653,8.525571,5.891411,-9.985443,3.141593,
0.020000,19.314599,23.000000,5.685441,8.639405,5.691702,-9.985443,3.141593,
0.020000,19.139614,23.000000,5.860426,8.749245,5.491994,-9.985443,3.141593,
0.020000,18.962512,23.000000,6.037528,8.855091,5.292285,-9.985443,3.141593,
0.020000,18.783373,23.000000,6.216667,8.956942,5.092576,-9.985443,3.141593,
0.020000,18.602277,23.000000,6.397763,9.054800,4.892867,-9.985443,3.141593,
0.020000,18.419304,23.000000,6.580736,9.148663,4.693158,-9.985443,3.141593,
0.020000,18.234533,23.000000,6.765507,9.238532,4.493449,-9.985443,3.141593,
0.020000,18.048045,23.000000,6.951995,9.324407,4.293740,-9.985443,3.141593,
0.020000,17.859919,23.000000,7.140121,9.406287,4.094032,-9.985443,3.141593,
0.020000,17.670236,23.000000,7.329804,9.484174,3.894323,-9.985443,3.141593,
0.020000,17.479074,23.000000,7.520966,9.558066,3.694614,-9.985443,3.141593,
0.020000,17.286515,23.000000,7.713525,9.627964,3.494905,-9.985443,3.141593,
0.020000,17.092638,23.000000,7.907402,9.693868,3.295196,-9.985443,3.141593,
0.020000,16.897522,23.000000,8.102518,9.755778,3.095487,-9.985443,3.141593,
0.020000,16.701248,23.000000,8.298792,9.813693,2.895778,-9.985443,3.141593,
0.020000,16.503896,23.000000,8.496144,9.867615,2.696070,-9.985443,3.141593,
0.020000,16.305545,23.000000,8.694495,9.917542,2.496361,-9.985443,3.141593,
0.020000,16.106276,23.000000,8.893764,9.963475,2.296652,-9.985443,3.141593,
0.020000,15.906167,23.000000,9.093873,10.005414,2.096943,-9.985443,3.141593,
0.020000,15.705300,23.000000,9.294740,10.043358,1.897234,-9.985443,3.141593,
0.020000,15.503754,23.000000,9.496286,10.077309,1.697525,-9.985443,3.141593,
0.020000,15.301609,23.000000,9.698431,10.107265,1.497816,-9.985443,3.141593,
0.020000,15.098944,23.000000,9.901096,10.133227,1.298108,-9.985443,3.141593,
0.020000,14.895840,23.000000,10.104200,10.155195,1.098399,-9.985443,3.141593,
0.020000,14.692377,23.000000,10.307663,10.173169,0.898690,-9.985443,3.141593,
0.020000,14.488634,23.000000,10.511406,10.187149,0.698981,-9.985443,3.141593,
0.020000,14.284691,23.000000,10.715349,10.197134,0.499272,-9.985443,3.141593,
0.020000,14.080629,23.000000,10.919411,10.203126,0.299563,-9.985443,3.141593,
0.020000,13.876645,23.000728,11.123396,10.199247,-0.193918,-24.674077,3.129823,
0.020000,13.672645,23.005081,11.327443,10.202335,0.154379,17.414838,3.110783,
0.020000,13.468890,23.013254,11.531361,10.195928,-0.320318,-23.734817,3.092324,
0.020000,13.265525,23.025111,11.735072,10.185528,-0.520007,-9.984465,3.074488,
0.020000,13.062686,23.040505,11.938495,10.171134,-0.719704,-9.984840,3.057313,
0.020000,12.860500,23.059276,12.141550,10.152746,-0.919408,-9.985216,3.040829,
0.020000,12.659089,23.081257,12.344157,10.130364,-1.119119,-9.985558,3.025064,
0.020000,12.458563,23.106270,12.546237,10.103987,-1.318837,-9.985863,3.010039,
0.020000,12.259027,23.134135,12.747709,10.073616,-1.518559,-9.986136,2.995771,
0.020000,12.060576,23.164662,12.948494,10.039250,-1.718287,-9.986361,2.982271,
0.020000,11.863299,23.197662,13.148512,10.000890,-1.918018,-9.986551,2.969548,
0.020000,11.667278,23.232942,13.347682,9.958535,-2.117752,-9.986696,2.957606,
0.020000,11.472588,23.270310,13.545926,9.912185,-2.317488,-9.986806,2.946445,
0.020000,11.279299,23.309572,13.743163,9.861840,-2.517225,-9.986880,2.936064,
0.020000,11.087474,23.350536,13.939313,9.807501,-2.716964,-9.986923,2.926456,
0.020000,10.897174,23.393015,14.134296,9.749167,-2.916702,-9.986939,2.917614,
0.020000,10.708454,23.436820,14.328033,9.686838,-3.116441,-9.986930,2.909528,
0.020000,10.521368,23.481770,14.520443,9.620515,-3.316179,-9.986903,2.902188,
0.020000,10.335965,23.527684,14.711447,9.550196,-3.515916,-9.986859,2.895580,
0.020000,10.152293,23.574391,14.900965,9.475883,-3.715652,-9.986803,2.889689,
0.020000,9.970398,23.621719,15.088916,9.397576,-3.915387,-9.986737,2.884501,
0.020000,9.790325,23.669506,15.275222,9.315273,-4.115120,-9.986662,2.879999,
0.020000,9.612120,23.717593,15.459801,9.228976,-4.314852,-9.986583,2.876165,
0.020000,9.435826,23.765828,15.642575,9.138684,-4.514582,-9.986499,2.872981,
0.020000,9.261488,23.814066,15.823463,9.044398,-4.714310,-9.986413,2.870430,
0.020000,9.089152,23.862166,16.002385,8.946117,-4.914037,-9.986327,2.868492,
0.020000,8.918865,23.909995,16.179262,8.843842,-5.113762,-9.986239,2.867147,
0.020000,8.750674,23.957428,16.354014,8.737573,-5.313485,-9.986153,2.866374,
0.020000,8.584629,24.004344,16.526560,8.627308,-5.513206,-9.986068,2.866155,
0.020000,8.420780,24.050631,16.696821,8.513050,-5.712926,-9.985985,2.866467,
0.020000,8.259182,24.096184,16.864717,8.394797,-5.912644,-9.985904,2.867288,
0.020000,8.099889,24.140903,17.030168,8.272550,-6.112360,-9.985826,2.868598,
0.020000,7.942959,24.184698,17.193094,8.146308,-6.312075,-9.985751,2.870373,
0.020000,7.788453,24.227484,17.353415,8.016073,-6.511789,-9.985680,2.872591,
0.020000,7.636431,24.269184,17.511052,7.881843,-6.711501,-9.985612,2.875227,
0.020000,7.486957,24.309731,17.665929,7.743831,-6.900601,-9.454989,2.878260,
0.020000,7.340053,24.349072,17.818010,7.604034,-6.989845,-4.462217,2.881664,
0.020000,7.195712,24.387174,17.967294,7.464237,-6.989846,-0.000014,2.885419,
0.020000,7.053930,24.424007,18.113783,7.324440,-6.989845,0.000023,2.889501,
0.020000,6.914701,24.459547,18.257476,7.184643,-6.989844,0.000057,2.893890,
0.020000,6.778025,24.493777,18.398373,7.044846,-6.989842,0.000085,2.898563,
0.020000,6.643902,24.526683,18.536474,6.905049,-6.989840,0.000108,2.903500,
0.020000,6.512333,24.558258,18.671779,6.765253,-6.989838,0.000128,2.908679,
0.020000,6.383320,24.588498,18.804288,6.625456,-6.989835,0.000144,2.914082,
0.020000,6.256869,24.617404,18.934001,6.485659,-6.989832,0.000156,2.919686,
0.020000,6.132984,24.644982,19.060918,6.345863,-6.989828,0.000164,2.925472,
0.020000,6.011672,24.671242,19.185040,6.206066,-6.989825,0.000169,2.931420,
0.020000,5.892941,24.696195,19.306365,6.066270,-6.989821,0.000173,2.937512,
0.020000,5.776798,24.719858,19.424895,5.926473,-6.989818,0.000172,2.943726,
0.020000,5.663251,24.742253,19.540628,5.786677,-6.989815,0.000170,2.950046,
0.020000,5.552311,24.763401,19.653566,5.646881,-6.989811,0.000166,2.956452,
0.020000,5.443987,24.783327,19.763707,5.507085,-6.989808,0.000159,2.962925,
0.020000,5.338289,24.802062,19.871053,5.367289,-6.989805,0.000151,2.969449,
0.020000,5.235226,24.819635,19.975603,5.227492,-6.989802,0.000141,2.976005,
0.020000,5.134810,24.836079,20.077357,5.087697,-6.989800,0.000130,2.982577,
0.020000,5.037050,24.851429,20.176315,4.947901,-6.989797,0.000119,2.989149,
0.020000,4.941956,24.865721,20.272477,4.808105,-6.989795,0.000105,2.995703,
0.020000,4.849538,24.878994,20.365843,4.668309,-6.989793,0.000092,3.002224,
0.020000,4.759806,24.891286,20.456414,4.528513,-6.989792,0.000081,3.008697,
0.020000,4.672769,24.902639,20.544188,4.388717,-6.989790,0.000064,3.015108,
0.020000,4.588436,24.913093,20.629166,4.248921,-6.989789,0.000052,3.021442,
0.020000,4.506815,24.922689,20.711349,4.109126,-6.989789,0.000041,3.027686,
0.020000,4.427916,24.931471,20.790735,3.969330,-6.989788,0.000025,3.033827,
0.020000,4.351745,24.939480,20.867326,3.829534,-6.989788,0.000016,3.039852,
0.020000,4.278310,24.946759,20.941121,3.689738,-6.989788,0.000000,3.045749,
0.020000,4.207618,24.953350,21.012120,3.549943,-6.989788,-0.000005,3.051508,
0.020000,4.139675,24.959296,21.080323,3.410147,-6.989788,-0.000020,3.057117,
0.020000,4.074486,24.964637,21.145730,3.270351,-6.989789,-0.000026,3.062566,
0.020000,4.012058,24.969416,21.208341,3.130555,-6.989790,-0.000036,3.067845,
0.020000,3.952394,24.973671,21.268156,2.990759,-6.989790,-0.000041,3.072946,
0.020000,3.895500,24.977443,21.325175,2.850964,-6.989791,-0.000049,3.077859,
0.020000,3.841378,24.980769,21.379399,2.711168,-6.989792,-0.000052,3.082578,
0.020000,3.790034,24.983686,21.430826,2.571372,-6.989794,-0.000056,3.087094,
0.020000,3.741465,24.986231,21.479462,2.431788,-6.979184,0.530497,3.091401,
0.020000,3.695629,24.988439,21.525350,2.294414,-6.868719,5.523208,3.095497,
0.020000,3.652451,24.990347,21.568571,2.161034,-6.669012,9.985363,3.099382,
0.020000,3.611851,24.991987,21.609204,2.031647,-6.469305,9.985371,3.103058,
0.020000,3.573752,24.993390,21.647329,1.906256,-6.269597,9.985374,3.106529,
0.020000,3.538075,24.994583,21.683026,1.784858,-6.069890,9.985378,3.109797,
0.020000,3.504741,24.995592,21.716375,1.667454,-5.870182,9.985391,3.112866,
0.020000,3.473671,24.996440,21.747456,1.554045,-5.670474,9.985392,3.115740,
0.020000,3.444788,24.997149,21.776349,1.444629,-5.470766,9.985394,3.118424,
0.020000,3.418010,24.997736,21.803133,1.339208,-5.271058,9.985403,3.120921,
0.020000,3.393259,24.998219,21.827888,1.237781,-5.071350,9.985413,3.123237,
0.020000,3.370455,24.998613,21.850695,1.140348,-4.871642,9.985404,3.125379,
0.020000,3.349520,24.998932,21.871633,1.046910,-4.671933,9.985422,3.127351,
0.020000,3.330372,24.999187,21.890783,0.957465,-4.472225,9.985419,3.129159,
0.020000,3.312933,24.999390,21.908223,0.872015,-4.272516,9.985427,3.130810,
0.020000,3.297123,24.999548,21.924034,0.790559,-4.072808,9.985418,3.132310,
0.020000,3.282861,24.999671,21.938296,0.713097,-3.873099,9.985436,3.133666,
0.020000,3.270069,24.999765,21.951089,0.639629,-3.673391,9.985431,3.134884,
0.020000,3.258666,24.999835,21.962492,0.570155,-3.473682,9.985433,3.135972,
0.020000,3.248573,24.999887,21.972585,0.504676,-3.273973,9.985439,3.136936,
0.020000,3.239709,24.999924,21.981449,0.443190,-3.074265,9.985428,3.137783,
0.020000,3.231995,24.999951,21.989163,0.385699,-2.874556,9.985447,3.138522,
0.020000,3.225351,24.999969,21.995807,0.332202,-2.674847,9.985440,3.139159,
0.020000,3.219697,24.999981,22.001461,0.282700,-2.475138,9.985430,3.139701,
0.020000,3.214953,24.999989,22.006205,0.237191,-2.275429,9.985453,3.140156,
0.020000,3.211040,24.999994,22.010119,0.195677,-2.075721,9.985435,3.140532,
0.020000,3.207876,24.999997,22.013282,0.158156,-1.876012,9.985443,3.140836,
0.020000,3.205384,24.999999,22.015774,0.124630,-1.676303,9.985446,3.141075,
0.020000,3.203482,24.999999,22.017676,0.095098,-1.476594,9.985439,3.141258,
0.020000,3.202091,25.000000,22.019067,0.069561,-1.276885,9.985443,3.141392,
0.020000,3.201130,25.000000,22.020028,0.048017,-1.077176,9.985446,3.141484,
0.020000,3.200521,25.000000,22.020637,0.030468,-0.877468,9.985438,3.141543,
0.020000,3.200183,25.000000,22.020975,0.016913,-0.677759,9.985447,3.141575,
0.020000,3.200036,25.000000,22.021122,0.007352,-0.478050,9.985442,3.141589,
0.020000,3.200000,25.000000,22.021158,0.001785,-0.278341,9.985445,3.141593,
0.020000,3.200000,25.000000,22.021158,0.000000,-0.089243,9.454877,3.141593,
0.020000,3.200000,25.000000,0.000039,-0.003937,0.196856,9.842782,3.141593,
0.020000,3.200119,25.000000,0.000158,-0.005943,0.100283,-4.828609,3.141593,
0.020000,3.200473,25.000000,0.000513,-0.017717,0.588711,24.421391,3.141593,
0.020000,3.201103,25.000000,0.001143,-0.031497,0.688995,5.014173,3.141593,
0.020000,3.202087,25.000000,0.002127,-0.049214,0.885850,9.842782,3.141593,
0.020000,3.203505,25.000000,0.003544,-0.070868,1.082706,9.842782,3.141593,
0.020000,3.205434,25.000000,0.005473,-0.096459,1.279562,9.842782,3.141593,
0.020000,3.207954,25.000000,0.007993,-0.125988,1.476417,9.842782,3.141593,
0.020000,3.211143,25.000000,0.011182,-0.159453,1.673273,9.842782,3.141593,
0.020000,3.215080,25.000000,0.015119,-0.196856,1.870129,9.842782,3.141593,
0.020000,3.219844,25.000000,0.019883,-0.238195,2.066984,9.842782,3.141593,
0.020000,3.225513,25.000000,0.025553,-0.283472,2.263840,9.842782,3.141593,
0.020000,3.232167,25.000000,0.032206,-0.332686,2.460695,9.842782,3.141593,
0.020000,3.239884,25.000000,0.039923,-0.385837,2.657551,9.842782,3.141593,
0.020000,3.248742,25.000000,0.048782,-0.442925,2.854407,9.842782,3.141593,
0.020000,3.258821,25.000000,0.058861,-0.503950,3.051262,9.842782,3.141593,
0.020000,3.270199,25.000000,0.070239,-0.568913,3.248118,9.842782,3.141593,
0.020000,3.282956,25.000000,0.082995,-0.637812,3.444974,9.842782,3.141593,
0.020000,3.297169,25.000000,0.097208,-0.710649,3.641829,9.842782,3.141593,
0.020000,3.312917,25.000000,0.112957,-0.787423,3.838685,9.842782,3.141593,
0.020000,3.330280,25.000000,0.130319,-0.868133,4.035541,9.842782,3.141593,
0.020000,3.349335,25.000000,0.149375,-0.952781,4.232396,9.842782,3.141593,
0.020000,3.370163,25.000000,0.170202,-1.041366,4.429252,9.842782,3.141593,
0.020000,3.392841,25.000000,0.192880,-1.133888,4.626107,9.842782,3.141593,
0.020000,3.417447,25.000000,0.217487,-1.230348,4.822963,9.842782,3.141593,
0.020000,3.444062,25.000000,0.244102,-1.330744,5.019819,9.842782,3.141593,
0.020000,3.472764,25.000000,0.272803,-1.435078,5.216674,9.842782,3.141593,
