Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
0.020000,15.300000,14.500000,11.394918,0.001292,-0.228473,9.928691,0.000000,
0.020000,15.300000,14.500000,11.394918,0.000000,-0.064593,8.194001,0.000000,
0.020000,15.300000,14.500000,0.000039,-0.003940,0.196979,9.848969,0.000007,
0.020000,15.299893,14.500000,0.000146,-0.005344,0.070237,-6.337134,-0.000012,
0.020000,15.299539,14.500000,0.000501,-0.017728,0.619191,27.447718,-0.000055,
0.020000,15.298908,14.500000,0.001131,-0.031517,0.689428,3.511841,-0.000131,
0.020000,15.297923,14.500000,0.002116,-0.049245,0.886407,9.848963,-0.000250,
0.020000,15.296505,14.500001,0.003534,-0.070913,1.083387,9.848983,-0.000421,
0.020000,15.294575,14.500002,0.005465,-0.096520,1.280366,9.848953,-0.000654,
0.020000,15.292053,14.500004,0.007986,-0.126067,1.477345,9.848973,-0.000958,
0.020000,15.288862,14.500007,0.011177,-0.159553,1.674325,9.848971,-0.001344,
0.020000,15.284923,14.500014,0.015117,-0.196979,1.871304,9.848969,-0.001821,
0.020000,15.280156,14.500024,0.019884,-0.238345,2.068283,9.848963,-0.002399,
0.020000,15.274483,14.500039,0.025557,-0.283650,2.265263,9.848968,-0.003089,
0.020000,15.267825,14.500063,0.032215,-0.332895,2.462242,9.848965,-0.003899,
0.020000,15.260103,14.500096,0.039936,-0.386080,2.659221,9.848970,-0.004842,
0.020000,15.251239,14.500144,0.048800,-0.443204,2.856201,9.848971,-0.005927,
0.020000,15.241154,14.500210,0.058886,-0.504267,3.053180,9.848959,-0.007165,
0.020000,15.229769,14.500300,0.070271,-0.569270,3.250159,9.848930,-0.008569,
0.020000,15.217006,14.500419,0.083035,-0.638213,3.447139,9.848997,-0.010150,
0.020000,15.202785,14.500576,0.097257,-0.711095,3.644117,9.848939,-0.011919,
0.020000,15.187028,14.500779,0.113015,-0.787917,3.841096,9.848925,-0.013890,
0.020000,15.169656,14.501040,0.130389,-0.868679,4.038075,9.848980,-0.016076,
0.020000,15.150591,14.501369,0.149457,-0.953380,4.235054,9.848914,-0.018491,
0.020000,15.129755,14.501782,0.170297,-1.042021,4.432032,9.848927,-0.021149,
0.020000,15.107069,14.502295,0.192989,-1.134601,4.629011,9.848913,-0.024066,
0.020000,15.082454,14.502927,0.217611,-1.231121,4.825989,9.848930,-0.027258,
0.020000,15.055834,14.503699,0.244243,-1.331580,5.022966,9.848866,-0.030743,
0.020000,15.027130,14.504636,0.272963,-1.435979,5.219945,9.848904,-0.034538,
0.020000,14.996264,14.505766,0.303849,-1.544317,5.416921,9.848833,-0.038664,
0.020000,14.963160,14.507121,0.336981,-1.656595,5.613898,9.848842,-0.043142,
0.020000,14.927740,14.508736,0.372437,-1.772813,5.810874,9.848799,-0.047994,
0.020000,14.889929,14.510652,0.410297,-1.892970,6.007849,9.848769,-0.053244,
0.020000,14.849651,14.512913,0.450638,-2.017066,6.204824,9.848726,-0.058920,
0.020000,14.806832,14.515570,0.493540,-2.145102,6.401797,9.848673,-0.065048,
0.020000,14.761397,14.518680,0.539081,-2.277078,6.598770,9.848628,-0.071660,
0.020000,14.713273,14.522306,0.587341,-2.412992,6.795741,9.848532,-0.078789,
0.020000,14.662430,14.526516,0.638359,-2.550877,6.894221,4.924001,-0.086466,
0.020000,14.608875,14.531381,0.692134,-2.688761,6.894210,-0.000509,-0.094717,
0.020000,14.552620,14.536975,0.748667,-2.826645,6.894198,-0.000621,-0.103570,
0.020000,14.493676,14.543384,0.807958,-2.964529,6.894184,-0.000699,-0.113059,
0.020000,14.432060,14.550696,0.870006,-3.102412,6.894168,-0.000820,-0.123218,
0.020000,14.367790,14.559009,0.934812,-3.240295,6.894148,-0.000963,-0.134083,
0.020000,14.300886,14.568428,1.002375,-3.378177,6.894126,-0.001108,-0.145696,
0.020000,14.231374,14.579067,1.072696,-3.516059,6.894100,-0.001291,-0.158101,
0.020000,14.159284,14.591048,1.145775,-3.653941,6.894071,-0.001495,-0.171344,
0.020000,14.084651,14.604504,1.221612,-3.791822,6.894036,-0.001736,-0.185477,
0.020000,14.007516,14.619577,1.300206,-3.929701,6.893995,-0.002023,-0.200553,
0.020000,13.927927,14.636420,1.381557,-4.067580,6.893949,-0.002326,-0.216631,
0.020000,13.845941,14.655199,1.465666,-4.205458,6.893895,-0.002699,-0.233773,
0.020000,13.761624,14.676088,1.552533,-4.343335,6.893833,-0.003112,-0.252042,
0.020000,13.675051,14.699278,1.642157,-4.481210,6.893762,-0.003549,-0.271506,
0.020000,13.586314,14.724969,1.734539,-4.619084,6.893680,-0.004057,-0.292235,
0.020000,13.495515,14.753376,1.829678,-4.756956,6.893588,-0.004614,-0.314300,
0.020000,13.402774,14.784725,1.927575,-4.894825,6.893485,-0.005166,-0.337773,
0.020000,13.308228,14.819256,2.028229,-5.032693,6.893370,-0.005735,-0.362723,
0.020000,13.212037,14.857219,2.131640,-5.170558,6.893244,-0.006321,-0.389217,
0.020000,13.114382,14.898875,2.237808,-5.308420,6.893108,-0.006769,-0.417316,
0.020000,13.015469,14.944493,2.346734,-5.446279,6.892965,-0.007159,-0.447069,
0.020000,12.915530,14.994345,2.458416,-5.584135,6.892819,-0.007321,-0.478514,
0.020000,12.814828,15.048710,2.572856,-5.721989,6.892676,-0.007159,-0.511672,
0.020000,12.713652,15.107859,2.690053,-5.859840,6.892542,-0.006667,-0.546540,
0.020000,12.612325,15.172058,2.810007,-5.997688,6.892430,-0.005631,-0.583088,
0.020000,12.511194,15.241560,2.932717,-6.135535,6.892349,-0.004034,-0.621254,
0.020000,12.410635,15.316594,3.058185,-6.273382,6.892312,-0.001825,-0.660940,
0.020000,12.311078,15.397339,3.186370,-6.409259,6.793864,-4.922444,-0.701997,
0.020000,12.212991,15.483906,3.317194,-6.541199,6.597017,-9.842329,-0.744225,
0.020000,12.116844,15.576357,3.450578,-6.669204,6.400248,-9.838463,-0.787385,
0.020000,12.023098,15.674699,3.586444,-6.793275,6.203552,-9.834789,-0.831208,
0.020000,11.932192,15.778882,3.724712,-6.913414,6.006918,-9.831688,-0.875404,
