20, 4.000000, 13.500000, 0.000080, 0.007976, 0.398812, 19.940594, 0.000000, 
20, 4.000269, 13.500000, 0.000349, 0.013441, 0.273218, -6.279703, 0.000000, 
20, 4.000987, 13.500000, 0.001066, 0.035893, 1.122624, 42.470297, 0.000000, 
20, 4.002263, 13.500000, 0.002343, 0.063810, 1.395842, 13.660891, 0.000000, 
20, 4.004257, 13.500000, 0.004337, 0.099703, 1.794653, 19.940594, 0.000000, 
20, 4.007128, 13.500000, 0.007208, 0.143572, 2.193465, 19.940594, 0.000000, 
20, 4.011037, 13.500000, 0.011116, 0.195418, 2.592277, 19.940594, 0.000000, 
20, 4.016142, 13.500000, 0.016221, 0.255240, 2.991089, 19.940594, 0.000000, 
20, 4.022602, 13.500000, 0.022682, 0.323038, 3.389901, 19.940594, 0.000000, 
20, 4.030579, 13.500000, 0.030658, 0.398812, 3.788713, 19.940594, 0.000000, 
20, 4.040230, 13.500000, 0.040310, 0.482562, 4.187525, 19.940594, 0.000000, 
20, 4.051716, 13.500000, 0.051795, 0.574289, 4.586337, 19.940594, 0.000000, 
20, 4.065195, 13.500000, 0.065275, 0.673992, 4.985148, 19.940594, 0.000000, 
20, 4.080829, 13.500000, 0.080909, 0.781671, 5.383960, 19.940594, 0.000000, 
20, 4.098775, 13.500000, 0.098855, 0.897327, 5.782772, 19.940594, 0.000000, 
20, 4.119195, 13.500000, 0.119274, 1.020958, 6.181584, 19.940594, 0.000000, 
20, 4.142246, 13.500000, 0.142326, 1.152566, 6.580396, 19.940594, 0.000000, 
20, 4.168089, 13.500000, 0.168169, 1.292150, 6.979208, 19.940594, 0.000000, 
20, 4.196883, 13.500000, 0.196963, 1.439711, 7.378020, 19.940594, 0.000000, 
20, 4.228788, 13.500000, 0.228868, 1.595248, 7.776832, 19.940594, 0.000000, 
20, 4.263963, 13.500000, 0.264043, 1.758760, 8.175644, 19.940594, 0.000000, 
20, 4.302568, 13.500000, 0.302648, 1.930249, 8.574455, 19.940594, 0.000000, 
20, 4.344763, 13.500000, 0.344842, 2.109715, 8.973267, 19.940594, 0.000000, 
20, 4.390706, 13.500000, 0.390785, 2.297156, 9.372079, 19.940594, 0.000000, 
20, 4.440557, 13.500000, 0.440637, 2.492574, 9.770891, 19.940594, 0.000000, 
20, 4.494397, 13.500000, 0.494476, 2.691980, 9.970297, 9.970297, 0.000000, 
20, 4.552224, 13.500000, 0.552304, 2.891386, 9.970297, 0.000000, 0.000000, 
20, 4.614040, 13.500000, 0.614120, 3.090792, 9.970297, -0.000000, 0.000000, 
20, 4.679844, 13.500000, 0.679924, 3.290198, 9.970297, 0.000000, 0.000000, 
20, 4.749636, 13.500000, 0.749716, 3.489604, 9.970297, -0.000000, 0.000000, 
20, 4.823417, 13.500000, 0.823496, 3.689010, 9.970297, 0.000000, 0.000000, 
20, 4.901185, 13.500000, 0.901265, 3.888416, 9.970297, 0.000000, 0.000000, 
20, 4.982941, 13.500000, 0.983021, 4.087822, 9.970297, -0.000000, 0.000000, 
20, 5.068686, 13.500000, 1.068766, 4.287228, 9.970297, -0.000000, 0.000000, 
20, 5.158419, 13.500000, 1.158498, 4.486634, 9.970297, 0.000000, 0.000000, 
20, 5.252139, 13.500000, 1.252219, 4.686040, 9.970297, 0.000000, 0.000000, 
20, 5.349848, 13.500000, 1.349928, 4.885446, 9.970297, -0.000000, 0.000000, 
20, 5.451545, 13.500000, 1.451625, 5.084851, 9.970297, 0.000000, 0.000000, 
20, 5.557230, 13.500000, 1.557310, 5.284257, 9.970297, 0.000000, 0.000000, 
20, 5.666904, 13.500000, 1.666983, 5.483663, 9.970297, -0.000000, 0.000000, 
20, 5.780565, 13.500000, 1.780645, 5.683069, 9.970297, -0.000000, 0.000000, 
20, 5.898215, 13.500000, 1.898294, 5.882475, 9.970297, 0.000000, 0.000000, 
20, 6.019852, 13.500000, 2.019932, 6.081881, 9.970297, 0.000000, 0.000000, 
20, 6.145478, 13.500000, 2.145558, 6.281287, 9.970297, 0.000000, 0.000000, 
20, 6.275092, 13.500000, 2.275172, 6.480693, 9.970297, -0.000000, 0.000000, 
20, 6.408694, 13.500000, 2.408774, 6.680099, 9.970297, 0.000000, 0.000000, 
20, 6.546204, 13.500000, 2.546284, 6.875517, 9.770891, -9.970297, 0.000000, 
20, 6.687463, 13.500000, 2.687543, 7.062958, 9.372079, -19.940594, 0.000000, 
20, 6.832312, 13.500000, 2.832391, 7.242424, 8.973267, -19.940594, 0.000000, 
20, 6.980590, 13.500000, 2.980670, 7.413913, 8.574455, -19.940594, 0.000000, 
20, 7.132138, 13.500000, 3.132218, 7.577426, 8.175644, -19.940594, 0.000000, 
20, 7.286798, 13.500000, 3.286878, 7.732962, 7.776832, -19.940594, 0.000000, 
20, 7.444408, 13.500000, 3.444488, 7.880523, 7.378020, -19.940594, 0.000000, 
20, 7.604810, 13.500000, 3.604890, 8.020107, 6.979208, -19.940594, 0.000000, 
20, 7.767845, 13.500000, 3.767924, 8.151715, 6.580396, -19.940594, 0.000000, 
20, 7.933352, 13.500000, 3.933431, 8.275346, 6.181584, -19.940594, 0.000000, 
20, 8.101172, 13.500000, 4.101251, 8.391002, 5.782772, -19.940594, 0.000000, 
20, 8.271145, 13.500000, 4.271225, 8.498681, 5.383960, -19.940594, 0.000000, 
20, 8.443113, 13.500000, 4.443193, 8.598384, 4.985148, -19.940594, 0.000000, 
20, 8.616915, 13.500000, 4.616995, 8.690111, 4.586337, -19.940594, 0.000000, 
20, 8.792392, 13.500000, 4.792472, 8.773861, 4.187525, -19.940594, 0.000000, 
20, 8.969385, 13.500000, 4.969465, 8.849636, 3.788713, -19.940594, 0.000000, 
20, 9.147734, 13.500000, 5.147813, 8.917434, 3.389901, -19.940594, 0.000000, 
20, 9.327279, 13.500000, 5.327359, 8.977255, 2.991089, -19.940594, 0.000000, 
20, 9.507861, 13.500000, 5.507941, 9.029101, 2.592277, -19.940594, 0.000000, 
20, 9.689320, 13.500000, 5.689400, 9.072970, 2.193465, -19.940594, 0.000000, 
20, 9.871498, 13.500000, 5.871577, 9.108863, 1.794653, -19.940594, 0.000000, 
20, 10.054233, 13.500000, 6.054313, 9.136780, 1.395842, -19.940594, 0.000000, 
20, 10.237368, 13.500000, 6.237447, 9.156721, 0.997030, -19.940594, 0.000000, 
20, 10.420741, 13.500000, 6.420821, 9.168685, 0.598218, -19.940594, 0.000000, 
20, 10.604184, 13.500000, 6.604264, 9.172128, 0.172160, -21.302875, 0.000000, 
20, 10.787525, 13.500000, 6.787605, 9.167050, -0.253897, -21.302875, 0.000000, 
20, 10.970605, 13.500000, 6.970685, 9.153996, -0.652709, -19.940594, 0.000000, 
20, 11.153264, 13.500000, 7.153344, 9.132966, -1.051521, -19.940594, 0.000000, 
20, 11.335343, 13.500000, 7.335423, 9.103959, -1.450333, -19.940594, 0.000000, 
20, 11.516683, 13.500000, 7.516763, 9.066976, -1.849145, -19.940594, 0.000000, 
20, 11.697123, 13.500000, 7.697203, 9.022017, -2.247957, -19.940594, 0.000000, 
20, 11.876505, 13.500000, 7.876585, 8.969082, -2.646768, -19.940594, 0.000000, 
20, 12.054668, 13.500000, 8.054748, 8.908170, -3.045580, -19.940594, 0.000000, 
20, 12.231454, 13.500000, 8.231534, 8.839282, -3.444392, -19.940594, 0.000000, 
20, 12.406702, 13.500000, 8.406782, 8.762418, -3.843204, -19.940594, 0.000000, 
20, 12.580254, 13.500000, 8.580333, 8.677578, -4.242016, -19.940594, 0.000000, 
20, 12.751949, 13.500000, 8.752029, 8.584761, -4.640828, -19.940594, 0.000000, 
20, 12.921628, 13.500000, 8.921708, 8.483969, -5.039640, -19.940594, 0.000000, 
20, 13.089132, 13.500000, 9.089212, 8.375199, -5.438452, -19.940594, 0.000000, 
20, 13.254301, 13.500000, 9.254381, 8.258454, -5.837263, -19.940594, 0.000000, 
20, 13.416976, 13.500000, 9.417056, 8.133733, -6.236075, -19.940594, 0.000000, 
20, 13.576997, 13.500000, 9.577076, 8.001035, -6.634887, -19.940594, 0.000000, 
20, 13.734204, 13.500000, 9.734284, 7.860361, -7.033699, -19.940594, 0.000000, 
20, 13.888438, 13.500000, 9.888518, 7.711711, -7.432511, -19.940594, 0.000000, 
20, 14.039540, 13.500000, 10.039620, 7.555084, -7.831323, -19.940594, 0.000000, 
20, 14.187349, 13.500000, 10.187429, 7.390482, -8.230135, -19.940594, 0.000000, 
20, 14.331708, 13.500000, 10.331787, 7.217903, -8.628947, -19.940594, 0.000000, 
20, 14.472454, 13.500000, 10.472534, 7.037347, -9.027759, -19.940594, 0.000000, 
20, 14.609431, 13.500000, 10.609511, 6.848816, -9.426570, -19.940594, 0.000000, 
20, 14.742488, 13.500000, 10.742568, 6.652853, -9.798137, -18.578313, 0.000000, 
20, 14.871557, 13.500000, 10.871637, 6.453447, -9.970297, -8.608016, 0.000000, 
20, 14.996638, 13.500000, 10.996717, 6.254041, -9.970297, -0.000000, 0.000000, 
20, 15.117730, 13.500000, 11.117810, 6.054636, -9.970297, 0.000000, 0.000000, 
20, 15.234835, 13.500000, 11.234915, 5.855230, -9.970297, 0.000000, 0.000000, 
20, 15.347951, 13.500000, 11.348031, 5.655824, -9.970297, 0.000000, 0.000000, 
20, 15.457080, 13.500000, 11.457160, 5.456418, -9.970297, -0.000000, 0.000000, 
20, 15.562220, 13.500000, 11.562300, 5.257012, -9.970297, 0.000000, 0.000000, 
20, 15.663372, 13.500000, 11.663452, 5.057606, -9.970297, -0.000000, 0.000000, 
